"","pVal","phase","peak.shape","period","qvalue"
"8766",0.777936294435451,10,12,20,1
"8767",0.898869427921353,10,14,24,1
"8768",0.0473702238366024,26,8,28,0.169650637173954
"8769",0.951949050389053,6,12,28,1
"8770",0.5267417390441,18,18,26,1
"8771",1,18,8,20,1
"8772",1,10,12,22,1
"8773",0.913407877906679,2,10,20,1
"8774",0.323297507359177,10,8,20,0.72289623226066
"8775",0.90433128618323,14,12,20,1
"8776",0.0188719785377753,16,20,28,0.0845924600693254
"8777",0.999999999694161,20,14,26,1
"8778",0.43716600833059,22,6,24,0.899598261447585
"8779",0.120345311532947,22,10,24,0.34267724636408
"8780",0.67675089699959,16,18,24,1
"8781",0.505051581627962,20,12,20,0.997077218486963
"8782",0.901228747536493,8,10,20,1
"8783",0.00147972178441829,16,12,28,0.0120164939194384
"8784",1,20,10,20,1
"8785",0.112631608033156,8,10,20,0.326284662974901
"8786",0.999999999999967,14,10,26,1
"8787",0.0380560419872479,18,10,26,0.143910314733757
"8788",0.00677047860091304,12,12,26,0.0382437242019054
"8789",0.999999999040469,2,12,22,1
"8790",1,22,14,26,1
"8791",0.972285175705692,18,10,20,1
"8792",1,4,12,22,1
"8793",1,22,10,22,1
"8794",0.999999999993406,20,16,24,1
"8795",3.20150525976646e-05,12,12,22,0.000660836152979491
"8796",0.00056899067181172,22,8,24,0.00589912041222686
"8797",0.764808838702005,20,14,26,1
"8798",0.658427215950887,6,8,26,1
"8799",0.444137192626116,2,6,20,0.909808309743195
"8800",0.489474344512642,10,6,20,0.975516518322725
"8801",0.000103114461741006,18,16,24,0.00162616577368602
"8802",0.201035352794058,12,12,22,0.504646351273081
"8803",1.09377581813476e-05,16,6,24,0.000293535630506294
"8804",1,14,12,26,1
"8805",0.00107505905251807,18,10,20,0.0095420074597523
"8806",6.26520048576927e-05,20,14,24,0.00111296302947487
"8807",0.00489335645729519,6,8,24,0.0298227660111762
"8808",0.861938152504204,4,12,20,1
"8809",0.529198010561019,22,8,22,1
"8810",1,18,8,20,1
"8811",0.645927797301535,8,14,20,1
"8812",0.977740920286494,4,14,28,1
"8813",0.99999999999916,10,8,26,1
"8814",0.981004810299096,8,12,20,1
"8815",0.0124667973610803,18,8,20,0.0615489084100805
"8816",0.0013576800475188,20,8,20,0.0112370262569624
"8817",0.286319079901452,22,14,26,0.658944868098556
"8818",0.000467740292850835,22,10,24,0.00507540899311002
"8819",0.000214589555515066,10,18,24,0.00287637404209155
"8820",4.87093886640011e-06,16,10,22,0.00015699990067835
"8821",1,14,12,26,1
"8822",0.854798624400723,18,14,20,1
"8823",0.0193245137073932,4,8,20,0.0862807455996641
"8824",1,22,12,24,1
"8825",0.999999999999976,28,10,28,1
"8826",1,10,12,22,1
"8827",1,4,10,24,1
"8828",0.891080121985728,14,12,20,1
"8829",0.00273272880801637,22,6,22,0.0192321364507894
"8830",0.128972295967017,4,6,22,0.360018970502355
"8831",0.999999999997605,2,12,20,1
"8832",0.78382432157588,16,18,28,1
"8833",0.580843945709482,20,12,26,1
"8834",0.981425661324907,2,12,28,1
"8835",0.955412378941069,2,6,20,1
"8836",0.954912771299712,2,6,20,1
"8837",4.98782079599365e-06,24,10,24,0.000160353950834695
"8838",0.00379528089977745,16,10,28,0.0247594068506087
"8839",0.00272135373426711,8,8,20,0.0191736618595744
"8840",1,16,10,26,1
"8841",0.625506804998274,20,8,24,1
"8842",0.0200592616099253,12,18,24,0.0886480875227966
"8843",0.00452312233853305,18,16,28,0.0282266307214043
"8844",0.262068744175452,8,12,26,0.613981212937093
"8845",0.91114686429618,12,16,22,1
"8846",0.000457949134886283,6,14,22,0.00500184443745665
"8847",0.999999999955805,18,8,20,1
"8848",0.0207508260398652,16,18,28,0.0910560808612469
"8849",0.187570572185062,20,10,28,0.477265020497738
"8850",0.0737545431169922,20,10,24,0.237419386414699
"8851",1,24,12,24,1
"8852",0.967654664880445,12,10,20,1
"8853",0.287643609856462,22,10,24,0.661020026619794
"8854",0.999999999996767,2,10,22,1
"8855",0.100386198970584,14,10,24,0.298888512139077
"8856",0.812006883196246,24,20,28,1
"8857",0.156442781421451,2,16,22,0.417960569206722
"8858",0.99999999997501,6,14,20,1
"8859",0.960966447245654,18,8,22,1
"8860",0.947128410348929,18,6,20,1
"8861",0.0271919365644889,10,14,28,0.111715623743593
"8862",0.369738237092768,16,10,22,0.796682700393203
"8863",0.570240353755367,20,12,20,1
"8864",0.0364265705761917,18,20,28,0.139141933911379
"8865",0.000486393318781767,20,8,20,0.00523479762881651
"8866",1,12,10,22,1
"8867",1,6,12,22,1
"8868",2.92841312813257e-06,12,10,24,0.000104338275157909
"8869",1.14957118633721e-06,20,10,20,5.06216100575111e-05
"8870",0.114479475152258,4,12,24,0.330260741927136
"8871",2.48340974940989e-06,22,16,24,8.95029461847841e-05
"8872",2.40753027948902e-05,22,14,26,0.000530080522452283
"8873",0.0318424853127911,18,20,28,0.125661761224918
"8874",0.165232824476356,2,8,24,0.434665903008269
"8875",0.00265597514159352,2,12,24,0.0188832433887258
"8876",0.518024339724399,14,12,24,1
"8877",0.209010542917782,14,14,20,0.520143231792909
"8878",0.00075516129402766,10,10,22,0.0073152960055073
"8879",0.0185090470494088,6,18,24,0.0834441753424321
"8880",0.121774747179831,20,6,22,0.345253908009741
"8881",0.224350783357475,14,16,22,0.547324544569494
"8882",4.29860352011685e-05,28,18,28,0.000837357252688182
"8883",0.455949033389319,6,14,20,0.926567860183104
"8884",0.00421409708393984,12,12,24,0.0267928307736409
"8885",0.14165083798612,10,10,28,0.3873735245
"8886",0.021812517058532,10,8,24,0.0943900824685125
"8887",7.03230465392674e-05,22,14,22,0.00121472378455812
"8888",0.919761867558622,12,12,20,1
"8889",0.00477825367325028,20,8,20,0.0292925688419941
"8890",0.999999999999989,6,14,20,1
"8891",0.880412196104928,8,8,28,1
"8892",0.125301968865039,2,6,20,0.352536877981141
"8893",1,10,10,20,1
"8894",0.950318760385723,24,20,28,1
"8895",0.0445861833526464,4,16,28,0.162327455315341
"8896",0.123901783697654,6,14,28,0.349777811946469
"8897",0.977878274053306,2,10,20,1
"8898",1,2,10,22,1
"8899",0.999999999949584,22,12,26,1
"8900",1,28,12,28,1
"8901",0.0499617277199207,20,12,24,0.176403547957461
"8902",0.239593552881809,4,14,28,0.573246024935891
"8903",0.370694357329898,2,6,22,0.797780697430341
"8904",0.285347274485519,22,10,26,0.656950113165666
"8905",0.000707303931009229,14,20,28,0.00693224370000111
"8906",0.0637317627426779,18,16,24,0.212765424130053
"8907",0.433612639950167,4,6,20,0.894254563855011
"8908",0.0311660412905283,2,10,22,0.123772368346353
"8909",0.629263714621716,18,16,28,1
"8910",0.976057637169247,16,6,20,1
"8911",0.0446974881008822,16,6,26,0.162496158776056
"8912",0.890320438790017,16,6,26,1
"8913",0.0673693234434356,14,10,22,0.222183744457702
"8914",0.00079357190149972,18,16,26,0.00758167318575669
"8915",0.971471806462762,4,8,20,1
"8916",0.999999999999997,10,8,20,1
"8917",0.68172875032639,18,10,20,1
"8918",0.000707928611547776,22,14,22,0.00693293282381871
"8919",1,12,10,22,1
"8920",0.999999999930701,16,10,26,1
"8921",0.999999999999976,22,14,24,1
"8922",0.9999999999344,20,18,28,1
"8923",1,16,12,22,1
"8924",0.999999999999994,12,10,28,1
"8925",0.0241669965622823,18,14,26,0.102036616815632
"8926",0.890438216070209,20,12,26,1
"8927",0.494862318288429,18,16,28,0.982940613431362
"8928",0.981856806421305,2,12,22,1
"8929",3.85846178385071e-05,16,12,28,0.000767424053653688
"8930",0.967107764965986,10,12,20,1
"8931",0.948823845904348,20,18,26,1
"8932",0.204136933259589,6,10,24,0.510485200428799
"8933",0.513861994333982,18,12,20,1
"8934",0.975982161814255,18,14,20,1
"8935",0.985701347308321,4,12,20,1
"8936",0.224338133459811,20,18,26,0.547324544569494
"8937",0.0818054564667268,8,10,24,0.257762418385711
"8938",0.133206962816613,24,10,24,0.369458034372268
"8939",0.999999999930701,6,8,26,1
"8940",0.0529988477856803,22,8,24,0.18472786800661
"8941",0.99999999893114,16,10,28,1
"8942",0.358660902897043,18,16,22,0.779800634845343
"8943",0.00685836981521508,22,10,24,0.0386526876581011
"8944",4.42203896799812e-05,16,8,24,0.000853426224286798
"8945",0.000959153176431195,18,16,22,0.00875559826602082
"8946",0.000433752682911933,18,10,24,0.00481750537521904
"8947",0.999999999991421,10,10,20,1
"8948",0.579258988275728,4,12,22,1
"8949",0.948396513467878,18,20,28,1
"8950",0.368007096765849,2,14,22,0.793499440026502
"8951",0.118823030216565,20,6,22,0.339734983056323
"8952",9.04710685272996e-06,24,16,24,0.000250871659202308
"8953",0.999999909065181,22,18,28,1
"8954",0.00200048827047194,10,8,28,0.0152735691761429
"8955",0.182139621579902,6,16,26,0.466988400220099
"8956",4.91083526413987e-05,12,8,26,0.000913912288888887
"8957",0.991469305216906,2,6,20,1
"8958",0.77244949353632,10,8,28,1
"8959",0.386634520193824,18,20,28,0.821622992275949
"8960",1.57556578282005e-05,10,12,24,0.000381490141139905
"8961",0.063924260925229,8,16,26,0.2132969069186
"8962",0.502103078325234,6,12,20,0.993245981894238
"8963",0.368436131543926,10,10,20,0.794150682710848
"8964",0.943134098274841,16,18,28,1
"8965",0.219344544000275,16,18,28,0.539347791440708
"8966",0.0743599969460083,10,12,20,0.239122170688295
"8967",0.969616617532357,8,12,26,1
"8968",0.960339967670095,10,12,20,1
"8969",0.93546598028077,12,12,20,1
"8970",0.00212330254999654,18,12,20,0.0160483780350752
"8971",0.999999999999997,22,10,24,1
"8972",0.0171380998146144,4,8,22,0.0786240191788584
"8973",0.999999999999996,4,12,28,1
"8974",0.190550776190815,16,14,20,0.483078858107101
"8975",0.22235311858887,18,20,28,0.544177710581686
"8976",0.0547559175214602,20,14,26,0.189321953144424
"8977",0.252015824865319,18,16,22,0.596914754879865
"8978",1,28,12,28,1
"8979",3.12075229890259e-05,18,12,20,0.000647676223859501
"8980",0.000435582180962331,18,16,22,0.00482440258188375
"8981",0.073656577613805,24,8,28,0.237287264203566
"8982",1,2,12,24,1
"8983",0.967206950181109,10,10,20,1
"8984",0.454588481057447,14,12,24,0.924403828309664
"8985",0.999999999999204,24,14,28,1
"8986",0.000447228579166013,4,10,24,0.00491912102994737
"8987",0.992024919601689,2,10,28,1
"8988",0.721559094173966,2,16,28,1
"8989",0.148670238973454,8,8,20,0.402178241099291
"8990",0.00843593893006337,24,16,28,0.0452013077375203
"8991",0.00038675701482951,10,12,26,0.0044292886698332
"8992",0.975973781257659,12,6,20,1
"8993",1,14,18,26,1
"8994",1,8,14,28,1
"8995",0.987487390619897,2,6,20,1
"8996",0.302462938287583,8,6,22,0.688998452864209
"8997",5.53357457917973e-07,18,10,24,2.90768418853873e-05
"8998",0.000160206305821945,12,8,28,0.00229763768418491
"8999",0.928602712732344,12,16,28,1
"9000",0.000569463838315726,8,10,26,0.00589912041222686
"9001",0.260251409725211,22,12,24,0.611097283143726
"9002",0.0239475111867653,4,6,20,0.101280884308991
"9003",0.00437156996539164,16,12,20,0.0275419919330921
"9004",0.00257991104034055,6,14,26,0.0185320892995398
"9005",0.999999999999751,10,18,28,1
"9006",3.46583335620345e-05,12,10,24,0.000703631687543511
"9007",0.000787510513582766,18,12,22,0.00754104631153604
"9008",0.00648266121475436,20,8,24,0.0370361631574774
"9009",1.82903706439837e-07,12,10,24,1.17302243730082e-05
"9010",0.00897454735572685,16,8,24,0.047372566346401
"9011",0.0155186408309371,16,8,20,0.07279781220893
"9012",4.39955536123453e-05,16,8,24,0.000851214305772238
"9013",9.58104768073184e-06,4,16,24,0.000262764434857966
"9014",0.999999999999967,16,10,26,1
"9015",0.918438255519925,4,8,26,1
"9016",1,6,10,20,1
"9017",1,20,10,20,1
"9018",0.0488529228210013,2,8,20,0.173418862560159
"9019",1.51816580446055e-08,6,8,24,1.79114920288525e-06
"9020",0.000257567685200998,20,16,26,0.00329360068622054
"9021",0.274814283081627,14,10,24,0.636567405856422
"9022",0.999999999999998,14,6,20,1
"9023",0.63331163480811,10,12,24,1
"9024",0.0155033025386615,16,18,28,0.07279781220893
"9025",0.0224934854086056,4,8,20,0.0964702388631781
"9026",0.0062348991105242,16,12,28,0.0359519510949009
"9027",0.786453068697228,4,16,22,1
"9028",0.596635426685709,2,6,20,1
"9029",0.630736099856822,18,10,20,1
"9030",1,4,12,24,1
"9031",0.948179856735426,16,8,24,1
"9032",0.124212954977761,24,10,24,0.350418952166001
"9033",1,12,14,26,1
"9034",0.919725744370663,4,12,28,1
"9035",0.564512154101358,4,12,20,1
"9036",0.935593645596604,4,16,26,1
"9037",0.0254157178397099,18,20,28,0.10603908435379
"9038",0.890621944834258,8,12,20,1
"9039",0.824134134564666,10,14,24,1
"9040",0.0121559208371359,26,6,26,0.060326169043342
"9041",0.54328496444121,14,14,20,1
"9042",0.929531402231623,12,12,24,1
"9043",1,26,12,26,1
"9044",0.760598950217694,18,12,20,1
"9045",1,26,12,26,1
"9046",0.906586805165368,22,10,22,1
"9047",2.05155642529991e-05,8,8,20,0.000476891536334585
"9048",0.999999999842336,20,14,28,1
"9049",0.948529805260344,2,6,20,1
"9050",1,6,10,26,1
"9051",0.222632849832085,2,6,20,0.544329700879775
"9052",0.0052368921296897,14,14,20,0.0314050163989407
"9053",0.0253393998904044,20,14,26,0.105912462586221
"9054",0.34941136331186,22,16,28,0.765010243273481
"9055",0.186337033053188,12,12,28,0.474865451116361
"9056",0.00668562245486549,12,6,22,0.0379013573982538
"9057",0.00189086159598329,10,8,28,0.0146421765444997
"9058",0.934729171876596,26,18,28,1
"9059",1,12,16,28,1
"9060",0.471285002804169,20,14,22,0.950474156598764
"9061",1.69226880951344e-06,18,16,22,6.63433032344048e-05
"9062",1.32317384144727e-05,16,16,26,0.000337706368594684
"9063",0.0446599436480253,12,10,20,0.162406878529283
"9064",0.157593669096362,4,8,28,0.420317002712541
"9065",0.964905192195711,26,14,28,1
"9066",0.0218766052650618,8,10,20,0.0945365671889642
"9067",0.608875730939239,16,18,28,1
"9068",0.130541310222262,18,10,20,0.363434912208285
"9069",1,18,10,22,1
"9070",0.988583169157003,20,14,26,1
"9071",7.13483123900335e-09,20,12,22,9.80529664560174e-07
"9072",1,28,12,28,1
"9073",3.70423019531188e-11,12,12,24,1.85749482611467e-08
"9074",0.0442282263469906,10,18,26,0.161258950056987
"9075",1,20,10,20,1
"9076",0.915625302944637,14,16,22,1
"9077",0.0138028309014736,16,18,24,0.0664900087089612
"9078",0.377641834281292,12,14,20,0.807431811036364
"9079",0.323874961123909,8,12,20,0.72366987025471
"9080",0.781335267228815,18,14,20,1
"9081",0.997447269720301,2,8,20,1
"9082",0.893189101041831,8,16,24,1
"9083",2.71095640836706e-05,18,10,24,0.000579532499771816
"9084",0.972976963414585,18,12,20,1
"9085",0.40435848720653,22,18,24,0.849472071393393
"9086",0.870049745117144,2,10,20,1
"9087",0.961371966255052,2,10,20,1
"9088",0.942556732628448,26,18,28,1
"9089",0.202086079966775,22,12,26,0.506775319042407
"9090",0.933376263115926,24,12,24,1
"9091",0.0305157797938881,8,12,20,0.121981981633559
"9092",0.141254699319032,6,16,26,0.386878069622788
"9093",0.0450784955962318,14,6,22,0.163548456540563
"9094",0.933713786235041,2,6,20,1
"9095",0.22725456416462,2,10,20,0.550827413158629
"9096",0.0326047039551347,24,10,24,0.128103810136008
"9097",0.00128850678769625,10,10,24,0.0108439205161031
"9098",0.0467369226274674,6,14,22,0.168005735665165
"9099",0.934356861892062,8,14,20,1
"9100",0.015176886955696,22,10,24,0.0715964346540681
"9101",0.00271919053920294,16,8,28,0.0191692203400631
"9102",0.469734526923647,16,12,20,0.948417822684392
"9103",0.903450835715715,20,10,20,1
"9104",0.901856858109193,16,10,20,1
"9105",0.963177045454232,14,14,20,1
"9106",0.942534099214876,20,6,20,1
"9107",0.000976233034886856,20,14,26,0.00884693502485146
"9108",1,14,8,22,1
"9109",1,10,12,22,1
"9110",0.99999999999916,14,6,20,1
"9111",0.00153682348221693,8,12,20,0.012336016988835
"9112",0.681663362499372,6,10,28,1
"9113",0.00886037774910597,2,12,26,0.0469723968335393
"9114",1,26,12,26,1
"9115",0.020397322249041,14,8,26,0.0898200394529955
"9116",0.999999999960762,2,6,22,1
"9117",0.193044614989181,18,16,28,0.488114831187768
"9118",1,2,16,24,1
"9119",0.831871949312927,2,16,28,1
"9120",0.00115828360094413,14,16,26,0.00999689076149572
"9121",0.858616613961693,20,8,20,1
"9122",0.00630562634233576,8,6,26,0.0362566266837935
"9123",0.0737130568263497,8,10,28,0.237408057859987
"9124",1,12,8,20,1
"9125",0.165155890010957,12,8,28,0.434646372154257
"9126",1,24,14,24,1
"9127",0.36157065078327,8,8,20,0.784354303329675
"9128",0.976854384188829,16,12,20,1
"9129",0.305276366543076,18,10,20,0.693386531054796
"9130",0.39933684135746,2,14,28,0.841183516593632
"9131",0.981365589153965,18,12,24,1
"9132",1,12,14,26,1
"9133",0.00996562124302262,16,12,20,0.0513514871303011
"9134",0.99999999999999,6,8,20,1
"9135",1,22,10,22,1
"9136",1,4,18,28,1
"9137",0.913893985474664,24,20,28,1
"9138",1,20,12,28,1
"9139",0.944548870537867,28,16,28,1
"9140",0.117240613743334,16,6,22,0.336518502518738
"9141",0.0397947405253158,20,12,28,0.148647856932377
"9142",0.107829948709503,2,14,24,0.315665107341069
"9143",0.0909285916192996,10,10,20,0.277896619450381
"9144",0.00313122932700712,18,8,26,0.0214218566540214
"9145",0.00394489027554346,24,18,24,0.0254434233037372
"9146",0.521495897052643,14,6,20,1
"9147",0.98518896378267,16,14,28,1
"9148",0.0136764887200188,22,16,28,0.0661464089170831
"9149",0.999999999930352,22,10,28,1
"9150",0.00304084912100682,16,12,20,0.020929476668856
"9151",0.00465716914036708,22,12,24,0.0287901914332332
"9152",1,10,12,22,1
"9153",3.20832283717363e-05,28,16,28,0.000660836152979491
"9154",0.999999999999883,24,18,28,1
"9155",0.992259340353876,8,14,20,1
"9156",0.0823164564669866,22,6,22,0.25898103259777
"9157",0.428428573154302,8,16,24,0.886927286188993
"9158",0.788722454811865,8,14,20,1
"9159",0.000103868331695031,20,10,20,0.00163393378135605
"9160",0.0574026235868436,22,18,28,0.195713525239113
"9161",0.255745472144185,18,6,22,0.603311475362518
"9162",0.0215234297384011,22,14,26,0.0934300632795711
"9163",0.901544561503725,14,12,20,1
"9164",0.3608390178678,2,6,20,0.783284260750034
"9165",1.73299718426753e-08,10,10,22,1.95251016094142e-06
"9166",1,12,10,22,1
"9167",0.999999999997256,26,12,26,1
"9168",0.999999999987163,18,16,26,1
"9169",1.61187297047001e-05,16,8,24,0.000387655449398036
"9170",0.999999999999967,20,12,20,1
"9171",3.71943632372073e-05,14,8,22,0.000743055441924145
"9172",0.0846051107840181,18,20,28,0.263858233283025
"9173",1,4,12,24,1
"9174",0.160407841758797,18,20,28,0.425463514111457
"9175",0.576123777079485,28,10,28,1
"9176",0.00882584822666708,20,18,28,0.0468091848696771
"9177",0.210851434715701,24,10,24,0.523436401891544
"9178",0.93720805050928,18,8,20,1
"9179",0.973519638875713,12,14,20,1
"9180",0.973479752657783,6,10,20,1
"9181",0.58309661590559,12,8,24,1
"9182",1,8,12,20,1
"9183",0.0119130374652154,8,8,20,0.0592383485248445
"9184",1,16,10,26,1
"9185",0.22442801485909,2,10,20,0.54732776010682
"9186",1,12,14,26,1
"9187",0.0541720815285547,20,8,20,0.187751397743934
"9188",0.0454177023523544,6,16,24,0.164302512472821
"9189",0.239489018461267,8,6,24,0.573187489498204
"9190",0.00497815422576248,20,18,26,0.0302217459938765
"9191",0.972758970256486,2,12,20,1
"9192",1,24,18,28,1
"9193",0.501754084727391,4,14,28,0.992928542022877
"9194",0.449337339412786,18,12,20,0.917604958637541
"9195",0.375961904980517,14,16,22,0.805099243781908
"9196",0.947098042814082,12,12,20,1
"9197",0.21045385838823,6,12,28,0.522624295671805
"9198",0.999999999999896,10,14,22,1
"9199",0.0995246343430044,2,12,20,0.297124630483078
"9200",1,12,8,20,1
"9201",0.999999999999966,12,8,20,1
"9202",0.999999999999991,10,16,28,1
"9203",1,26,16,28,1
"9204",0.999999940747953,18,16,28,1
"9205",0.310475643991818,8,12,22,0.702262326598241
"9206",0.999999999999932,10,8,20,1
"9207",1,24,14,26,1
"9208",0.999999999999978,22,14,26,1
"9209",0.158640480844975,2,6,20,0.422028898840087
"9210",0.999999999538856,14,14,22,1
"9211",0.100435871250131,16,10,22,0.298917421669238
"9212",6.66129210773911e-05,18,20,28,0.0011683887671723
"9213",0.00051847456198088,18,8,22,0.00551833435926203
"9214",0.695026571614584,16,8,20,1
"9215",0.000633917741486162,4,12,26,0.00641405766587859
"9216",0.000492344944774475,22,16,26,0.00528974731902886
"9217",0.0881317940565266,6,6,20,0.272276733317915
"9218",0.952457116080144,2,10,20,1
"9219",0.00144360889233155,14,10,22,0.0117844470022835
"9220",0.000201448469962318,4,14,22,0.00275334925174726
"9221",0.000288182570959926,8,8,22,0.00355422360089148
"9222",0.994796233829511,20,10,20,1
"9223",0.0898754056776396,2,6,20,0.27548574103053
"9224",0.375352611083481,20,8,24,0.804621144019543
"9225",0.398040884515385,16,12,20,0.839160367793223
"9226",1,18,18,28,1
"9227",1,18,14,28,1
"9228",0.906058644842432,2,8,20,1
"9229",0.999999999999544,20,12,24,1
"9230",2.13987812025351e-06,6,10,28,7.8941934430355e-05
"9231",1,28,10,28,1
"9232",0.111554905562212,6,10,20,0.323991093581287
"9233",0.950809736148458,10,10,26,1
"9234",0.238422139945829,10,8,28,0.571317739444824
"9235",0.999999999995923,4,6,20,1
"9236",0.518965756865614,10,6,20,1
"9237",1.49863783100947e-08,22,14,24,1.78494902043852e-06
"9238",1.09043969648542e-06,16,12,24,4.87037101580237e-05
"9239",0.000133494116712796,14,8,24,0.0019898419828489
"9240",1,24,14,26,1
"9241",1,4,12,24,1
"9242",8.16762246416305e-07,12,10,24,3.82562870924431e-05
"9243",0.0476390579228013,10,6,20,0.170269808054459
"9244",0.999999999999998,24,18,28,1
"9245",0.1537285121666,24,10,24,0.412294396988098
"9246",0.00548089877948422,6,10,24,0.0325248299156801
"9247",0.000209371614258734,10,12,26,0.00282459698804717
"9248",0.0097872456754421,2,18,24,0.0507249458835802
"9249",0.211190236082986,6,12,28,0.524140720867995
"9250",0.000115778528349632,18,6,24,0.00178535915603021
"9251",0.999999999887925,8,12,24,1
"9252",0.187717129172462,20,12,28,0.477540768395202
"9253",0.530979198989059,8,8,24,1
"9254",0.966722059800303,8,12,26,1
"9255",0.217659013013176,12,16,28,0.536257607711343
"9256",0.632343500996528,10,14,24,1
"9257",0.914699633172618,18,8,20,1
"9258",0.0541965893055815,2,8,20,0.187751397743934
"9259",0.999999999999895,8,16,26,1
"9260",0.108296974263532,18,10,26,0.316661669427106
"9261",0.000183006108224579,18,10,22,0.00256443779807139
"9262",0.0516813171537785,22,8,22,0.18124692998462
"9263",0.677372332193178,26,18,28,1
"9264",0.000123709728717945,16,8,28,0.00189207118870614
"9265",0.847841617799028,22,8,24,1
"9266",0.537329339587016,18,10,20,1
"9267",0.2562315652259,28,18,28,0.603989113657701
"9268",0.764327417648884,20,10,28,1
"9269",0.00581500706395181,14,14,26,0.0341194705830541
"9270",0.984643723233697,12,10,20,1
"9271",1,4,12,22,1
"9272",0.000166378548835636,16,8,28,0.00237797729341539
"9273",0.0114916072018097,18,18,28,0.0574167158073642
"9274",0.304611765884666,18,8,20,0.692631771664296
"9275",0.0209164648609227,22,12,22,0.0914939872510316
"9276",0.999999999999751,6,16,28,1
"9277",0.348188610526246,8,10,28,0.763134728924155
"9278",0.977124527256441,8,10,20,1
"9279",0.976599209584108,2,12,24,1
"9280",0.573738313484282,8,8,20,1
"9281",0.0781164707547334,10,12,24,0.248897982995846
"9282",0.00928331137719954,16,12,20,0.0485152913009851
"9283",0.999958099182328,18,18,28,1
"9284",0.0849473412936099,16,10,24,0.264793482108147
"9285",0.000223732397174751,12,8,24,0.00296084376620893
"9286",0.0266825391538234,2,14,22,0.11023456826382
"9287",0.0140108575883592,6,12,26,0.0672628733205453
"9288",0.945229260268143,16,6,24,1
"9289",0.000284212177049716,6,14,26,0.00352964993662736
"9290",0.0421335254454344,20,12,24,0.155525935425207
"9291",0.99999814332644,26,20,26,1
"9292",0.999999999999999,26,10,26,1
"9293",0.99999999999867,6,14,22,1
"9294",0.165614054318002,26,20,28,0.435302514354967
"9295",1,22,10,22,1
"9296",0.913968926799555,20,6,24,1
"9297",0.0254656824295036,12,16,28,0.106193339267546
"9298",0.439889659708025,8,12,26,0.902856962981567
"9299",0.380213139977402,14,8,20,0.810870656302421
"9300",1,24,12,28,1
"9301",0.00719958634504111,18,18,26,0.0401293581254181
"9302",0.932058878096949,16,18,28,1
"9303",1.23306926689213e-06,12,6,26,5.35443203185866e-05
"9304",0.173933907657933,18,8,24,0.450635477350344
"9305",0.999999999999694,12,8,20,1
"9306",0.711159129368905,18,8,20,1
"9307",0.0417391083742759,18,16,22,0.154389023758857
"9308",0.999999999987163,6,16,28,1
"9309",0.0230380454638403,2,12,24,0.098265278502997
"9310",0.142407278330855,20,18,24,0.389022591263799
"9311",0.000668253547997318,16,6,26,0.00667506299620963
"9312",0.99999998958982,2,12,28,1
"9313",0.999999999999997,16,6,22,1
"9314",0.176207781895935,8,12,20,0.455582906841134
"9315",0.819894963630028,2,6,20,1
"9316",0.156628521027004,24,10,24,0.418222729045383
"9317",0.974423614814791,8,14,20,1
"9318",6.52419381189285e-07,12,10,24,3.22496315460601e-05
"9319",0.999999999999985,26,10,28,1
"9320",3.63654166444936e-06,22,14,22,0.000124598876864668
"9321",0.360496481689036,12,14,28,0.782897543752773
"9322",1,8,14,22,1
"9323",0.192517539026683,4,14,28,0.487077552714485
"9324",0.00254178901318295,8,12,26,0.0183319569774314
"9325",0.55033660993832,18,16,28,1
"9326",0.891112861198142,8,14,20,1
"9327",0.0188706989263287,12,6,20,0.0845924600693254
"9328",0.1761377090608,6,12,22,0.455495903538951
"9329",0.957656335126149,6,16,28,1
"9330",0.00031749494912973,2,18,24,0.00383261760020888
"9331",0.915772452704671,10,8,20,1
"9332",0.344156101256961,14,10,24,0.755886231527846
"9333",0.908568153812721,4,8,22,1
"9334",0.00294235944530011,14,12,28,0.0203749430913196
"9335",0.97067510616315,2,10,28,1
"9336",0.000172434796041365,20,16,26,0.00244775205368139
"9337",0.0243913957789022,22,6,22,0.102810514193108
"9338",0.0650043512821613,12,12,22,0.216381266205672
"9339",0.00889183516500094,16,6,26,0.0470593696883206
"9340",0.0237211644054511,10,12,26,0.100564728730142
"9341",0.835170299438878,12,20,28,1
"9342",0.207219906414109,4,10,22,0.516542186488907
"9343",0.996228278598164,10,10,26,1
"9344",7.97217100152279e-05,24,16,24,0.00134729689925735
"9345",0.574151618546739,4,16,22,1
"9346",0.904755177684807,22,20,26,1
"9347",1.14268468717021e-09,10,12,24,2.78526128950678e-07
"9348",0.965591220237363,10,8,20,1
"9349",0.416373079706589,24,14,24,0.868294436353278
"9350",0.00469076322121166,22,10,24,0.0289549283536392
"9351",1,26,16,28,1
"9352",1,26,12,26,1
"9353",0.0198291655898972,6,16,22,0.0878439762193605
"9354",0.186898433511724,12,10,26,0.47592827259281
"9355",0.889303541018462,16,8,28,1
"9356",0.982124938300659,20,8,20,1
"9357",0.920907231732677,16,14,26,1
"9358",1,20,10,20,1
"9359",1,20,10,20,1
"9360",1,16,14,20,1
"9361",0.222430338172048,20,10,22,0.544202768783783
"9362",0.0428123184271778,22,20,26,0.15731277042403
"9363",0.999999999999985,24,18,28,1
"9364",2.44046997479787e-07,20,12,24,1.51091670815951e-05
"9365",0.0296865380092464,10,10,24,0.119606908615862
